ts,ticker,close_time,secs_to_close,floor_strike,yes_bid,yes_ask,yes_mid,spread_c,yes_bid_size,yes_ask_size,last_price,volume,open_interest,btc_spot
2026-08-04T19:35:11.895+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,588,64241.26,0.55,0.56,0.555,1.0,7285.10,882.12,0.5600,493446.78,180020.39,64264.94
2026-08-04T19:35:16.935+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,583,64241.26,0.55,0.56,0.555,1.0,7285.10,882.12,0.5600,493446.78,180020.39,64264.95
2026-08-04T19:35:21.869+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,578,64241.26,0.55,0.56,0.555,1.0,7285.10,882.12,0.5600,493446.78,180020.39,64264.95
2026-08-04T19:35:31.576+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,568,64241.26,0.41,0.42,0.415,1.0,6741.46,3438.03,0.4200,548502.02,190307.28,64264.95
2026-08-04T19:35:35.165+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,564,64241.26,0.41,0.42,0.415,1.0,6741.46,3438.03,0.4200,548502.02,190307.28,64264.95
2026-08-04T19:35:42.322+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,557,64241.26,0.41,0.42,0.415,1.0,6741.46,3438.03,0.4200,548502.02,190307.28,64268.79
2026-08-04T19:35:43.388+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,556,64241.26,0.41,0.42,0.415,1.0,6741.46,3438.03,0.4200,548502.02,190307.28,64268.79
2026-08-04T19:35:53.081+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,546,64241.26,0.41,0.42,0.415,1.0,6741.46,3438.03,0.4200,548502.02,190307.28,64268.8
2026-08-04T19:35:54.191+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,545,64241.26,0.41,0.42,0.415,1.0,6741.46,3438.03,0.4200,548502.02,190307.28,64268.8
2026-08-04T19:36:00.114+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,539,64241.26,0.45,0.46,0.455,1.0,4318.96,4411.35,0.4600,593325.00,198829.63,64275.56
2026-08-04T19:36:04.292+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,535,64241.26,0.45,0.46,0.455,1.0,4318.96,4411.35,0.4600,593325.00,198829.63,64278.16
2026-08-04T19:36:10.143+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,529,64241.26,0.45,0.46,0.455,1.0,4318.96,4411.35,0.4600,593325.00,198829.63,64264.06
2026-08-04T19:36:21.593+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,518,64241.26,0.45,0.46,0.455,1.0,4318.96,4411.35,0.4600,593325.00,198829.63,64257.46
2026-08-04T19:36:26.610+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,513,64241.26,0.45,0.46,0.455,1.0,4318.96,4411.35,0.4600,593325.00,198829.63,64267.97
2026-08-04T19:36:31.605+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,508,64241.26,0.41,0.42,0.415,1.0,5906.52,957.06,0.4200,674866.44,205891.63,64267.97
2026-08-04T19:36:39.046+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,500,64241.26,0.41,0.42,0.415,1.0,5906.52,957.06,0.4200,674866.44,205891.63,64262.99
2026-08-04T19:36:42.563+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,497,64241.26,0.41,0.42,0.415,1.0,5906.52,957.06,0.4200,674866.44,205891.63,64262.98
2026-08-04T19:36:47.538+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,492,64241.26,0.41,0.42,0.415,1.0,5906.52,957.06,0.4200,674866.44,205891.63,64262.98
2026-08-04T19:36:54.111+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,485,64241.26,0.41,0.42,0.415,1.0,5906.52,957.06,0.4200,674866.44,205891.63,64267.22
2026-08-04T19:36:57.544+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,482,64241.26,0.41,0.42,0.415,1.0,5906.52,957.06,0.4200,674866.44,205891.63,64267.22
2026-08-04T19:37:02.581+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,477,64241.26,0.41,0.42,0.415,1.0,5906.52,957.06,0.4200,674866.44,205891.63,64272.83
2026-08-04T19:37:06.624+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,473,64241.26,0.44,0.45,0.445,1.0,531.71,5242.17,0.4400,736157.30,213909.84,64272.83
2026-08-04T19:37:12.546+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,467,64241.26,0.44,0.45,0.445,1.0,531.71,5242.17,0.4400,736157.30,213909.84,64272.84
2026-08-04T19:37:21.269+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,458,64241.26,0.44,0.45,0.445,1.0,531.71,5242.17,0.4400,736157.30,213909.84,64279.2
2026-08-04T19:37:22.534+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,457,64241.26,0.44,0.45,0.445,1.0,531.71,5242.17,0.4400,736157.30,213909.84,64279.2
2026-08-04T19:37:27.526+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,452,64241.26,0.44,0.45,0.445,1.0,531.71,5242.17,0.4400,736157.30,213909.84,64279.2
2026-08-04T19:37:33.501+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,446,64241.26,0.44,0.45,0.445,1.0,531.71,5242.17,0.4400,736157.30,213909.84,64283.9
2026-08-04T19:37:37.580+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,442,64241.26,0.44,0.45,0.445,1.0,531.71,5242.17,0.4400,736157.30,213909.84,64283.9
2026-08-04T19:37:42.522+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,437,64241.26,0.52,0.53,0.525,1.0,1355.48,4172.01,0.5200,816033.58,222557.09,64283.91
2026-08-04T19:37:47.532+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,432,64241.26,0.52,0.53,0.525,1.0,1355.48,4172.01,0.5200,816033.58,222557.09,64283.91
2026-08-04T19:37:53.483+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,426,64241.26,0.52,0.53,0.525,1.0,1355.48,4172.01,0.5200,816033.58,222557.09,64283.91
2026-08-04T19:37:57.548+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,422,64241.26,0.52,0.53,0.525,1.0,1355.48,4172.01,0.5200,816033.58,222557.09,64283.9
2026-08-04T19:38:02.584+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,417,64241.26,0.52,0.53,0.525,1.0,1355.48,4172.01,0.5200,816033.58,222557.09,64283.9
2026-08-04T19:38:07.616+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,412,64241.26,0.52,0.53,0.525,1.0,1355.48,4172.01,0.5200,816033.58,222557.09,64283.91
2026-08-04T19:38:22.402+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,397,64241.26,0.48,0.49,0.485,1.0,4015.96,4606.04,0.4900,853058.36,227262.74,64292.21
2026-08-04T19:38:25.942+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,394,64241.26,0.48,0.49,0.485,1.0,4015.96,4606.04,0.4900,853058.36,227262.74,64292.21
2026-08-04T19:38:30.888+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,389,64241.26,0.48,0.49,0.485,1.0,4015.96,4606.04,0.4900,853058.36,227262.74,64283.99
2026-08-04T19:38:34.931+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,385,64241.26,0.48,0.49,0.485,1.0,4015.96,4606.04,0.4900,853058.36,227262.74,64274.0
2026-08-04T19:38:39.950+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,380,64241.26,0.48,0.49,0.485,1.0,4015.96,4606.04,0.4900,853058.36,227262.74,64366.95
2026-08-04T19:38:45.891+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,374,64241.26,0.939,0.94,0.9395,0.1,326.33,76421.82,0.9400,991950.58,253187.02,64366.95
2026-08-04T19:38:49.943+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,370,64241.26,0.939,0.94,0.9395,0.1,326.33,76421.82,0.9400,991950.58,253187.02,64388.16
2026-08-04T19:38:55.017+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,364,64241.26,0.939,0.94,0.9395,0.1,326.33,76421.82,0.9400,991950.58,253187.02,64386.65
2026-08-04T19:38:59.980+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,360,64241.26,0.939,0.94,0.9395,0.1,326.33,76421.82,0.9400,991950.58,253187.02,64378.0
2026-08-04T19:39:06.011+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,353,64241.26,0.939,0.94,0.9395,0.1,326.33,76421.82,0.9400,991950.58,253187.02,64366.96
2026-08-04T19:39:09.985+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,350,64241.26,0.939,0.94,0.9395,0.1,326.33,76421.82,0.9400,991950.58,253187.02,64356.87
2026-08-04T19:39:15.149+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,344,64241.26,0.83,0.84,0.835,1.0,2200.55,244.00,0.8400,1208729.30,319312.81,64350.0
2026-08-04T19:39:19.948+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,340,64241.26,0.83,0.84,0.835,1.0,2200.55,244.00,0.8400,1208729.30,319312.81,64341.02
2026-08-04T19:39:27.468+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,332,64241.26,0.83,0.84,0.835,1.0,2200.55,244.00,0.8400,1208729.30,319312.81,64340.01
2026-08-04T19:39:29.994+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,330,64241.26,0.83,0.84,0.835,1.0,2200.55,244.00,0.8400,1208729.30,319312.81,64340.0
2026-08-04T19:39:37.488+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,322,64241.26,0.83,0.84,0.835,1.0,2200.55,244.00,0.8400,1208729.30,319312.81,64318.01
2026-08-04T19:39:40.003+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,319,64241.26,0.83,0.84,0.835,1.0,2200.55,244.00,0.8400,1208729.30,319312.81,64312.0
2026-08-04T19:39:45.926+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,314,64241.26,0.83,0.84,0.835,1.0,2200.55,244.00,0.8400,1208729.30,319312.81,64312.01
2026-08-04T19:39:50.055+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,309,64241.26,0.68,0.69,0.685,1.0,4141.40,3166.32,0.6900,1380447.63,360292.24,64312.01
2026-08-04T19:39:55.964+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,304,64241.26,0.68,0.69,0.685,1.0,4141.40,3166.32,0.6900,1380447.63,360292.24,64312.01
2026-08-04T19:40:04.672+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,295,64241.26,0.68,0.69,0.685,1.0,4141.40,3166.32,0.6900,1380447.63,360292.24,64291.43
2026-08-04T19:40:08.221+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,291,64241.26,0.68,0.69,0.685,1.0,4141.40,3166.32,0.6900,1380447.63,360292.24,64291.18
2026-08-04T19:40:11.045+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,288,64241.26,0.68,0.69,0.685,1.0,4141.40,3166.32,0.6900,1380447.63,360292.24,64286.01
2026-08-04T19:40:15.841+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,284,64241.26,0.68,0.69,0.685,1.0,4141.40,3166.32,0.6900,1380447.63,360292.24,64294.0
2026-08-04T19:40:23.295+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,276,64241.26,0.7,0.71,0.705,1.0,4368.01,2294.62,0.7100,1479292.85,368013.41,64306.62
2026-08-04T19:40:26.760+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,273,64241.26,0.7,0.71,0.705,1.0,4368.01,2294.62,0.7100,1479292.85,368013.41,64307.99
2026-08-04T19:40:31.763+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,268,64241.26,0.7,0.71,0.705,1.0,4368.01,2294.62,0.7100,1479292.85,368013.41,64308.0
2026-08-04T19:40:36.821+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,263,64241.26,0.7,0.71,0.705,1.0,4368.01,2294.62,0.7100,1479292.85,368013.41,64307.99
2026-08-04T19:40:41.767+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,258,64241.26,0.7,0.71,0.705,1.0,4368.01,2294.62,0.7100,1479292.85,368013.41,64308.0
2026-08-04T19:40:45.866+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,254,64241.26,0.7,0.71,0.705,1.0,4368.01,2294.62,0.7100,1479292.85,368013.41,64307.99
2026-08-04T19:40:53.311+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,246,64241.26,0.7,0.71,0.705,1.0,4368.01,2294.62,0.7100,1479292.85,368013.41,64307.99
2026-08-04T19:40:58.364+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,241,64241.26,0.76,0.77,0.765,1.0,4068.10,806.79,0.7700,1527760.73,391045.95,64308.0
2026-08-04T19:41:05.463+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,234,64241.26,0.76,0.77,0.765,1.0,4068.10,806.79,0.7700,1527760.73,391045.95,64322.0
2026-08-04T19:41:06.775+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,233,64241.26,0.76,0.77,0.765,1.0,4068.10,806.79,0.7700,1527760.73,391045.95,64324.0
2026-08-04T19:41:11.811+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,228,64241.26,0.76,0.77,0.765,1.0,4068.10,806.79,0.7700,1527760.73,391045.95,64327.99
2026-08-04T19:41:16.804+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,223,64241.26,0.76,0.77,0.765,1.0,4068.10,806.79,0.7700,1527760.73,391045.95,64327.99
2026-08-04T19:41:22.772+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,217,64241.26,0.76,0.77,0.765,1.0,4068.10,806.79,0.7700,1527760.73,391045.95,64335.66
2026-08-04T19:41:26.823+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,213,64241.26,0.76,0.77,0.765,1.0,4068.10,806.79,0.7700,1527760.73,391045.95,64328.15
2026-08-04T19:41:31.814+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,208,64241.26,0.87,0.88,0.875,1.0,1752.39,3249.73,0.8700,1702911.74,463173.22,64326.01
2026-08-04T19:41:36.842+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,203,64241.26,0.87,0.88,0.875,1.0,1752.39,3249.73,0.8700,1702911.74,463173.22,64326.01
2026-08-04T19:41:44.288+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,195,64241.26,0.87,0.88,0.875,1.0,1752.39,3249.73,0.8700,1702911.74,463173.22,64326.0
2026-08-04T19:41:47.743+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,192,64241.26,0.87,0.88,0.875,1.0,1752.39,3249.73,0.8700,1702911.74,463173.22,64326.01
2026-08-04T19:41:51.840+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,188,64241.26,0.87,0.88,0.875,1.0,1752.39,3249.73,0.8700,1702911.74,463173.22,64329.98
2026-08-04T19:41:56.970+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,183,64241.26,0.87,0.88,0.875,1.0,1752.39,3249.73,0.8700,1702911.74,463173.22,64329.98
2026-08-04T19:42:02.777+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,177,64241.26,0.87,0.88,0.875,1.0,1752.39,3249.73,0.8700,1702911.74,463173.22,64329.98
2026-08-04T19:42:09.349+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,170,64241.26,0.957,0.958,0.9575,0.1,158.02,198.00,0.9570,1791702.99,453532.52,64350.0
2026-08-04T19:42:11.848+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,168,64241.26,0.957,0.958,0.9575,0.1,158.02,198.00,0.9570,1791702.99,453532.52,64350.0
2026-08-04T19:42:17.801+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,162,64241.26,0.957,0.958,0.9575,0.1,158.02,198.00,0.9570,1791702.99,453532.52,64349.99
2026-08-04T19:42:26.544+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,153,64241.26,0.957,0.958,0.9575,0.1,158.02,198.00,0.9570,1791702.99,453532.52,64356.4
2026-08-04T19:42:27.665+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,152,64241.26,0.957,0.958,0.9575,0.1,158.02,198.00,0.9570,1791702.99,453532.52,64356.4
2026-08-04T19:42:32.682+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,147,64241.26,0.957,0.958,0.9575,0.1,158.02,198.00,0.9570,1791702.99,453532.52,64356.39
2026-08-04T19:42:37.709+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,142,64241.26,0.995,0.996,0.9955,0.1,1262.12,2703.54,0.9960,1948217.16,446066.49,64356.4
2026-08-04T19:42:43.711+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,136,64241.26,0.995,0.996,0.9955,0.1,1262.12,2703.54,0.9960,1948217.16,446066.49,64360.0
2026-08-04T19:42:48.613+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,131,64241.26,0.995,0.996,0.9955,0.1,1262.12,2703.54,0.9960,1948217.16,446066.49,64365.31
2026-08-04T19:42:52.665+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,127,64241.26,0.995,0.996,0.9955,0.1,1262.12,2703.54,0.9960,1948217.16,446066.49,64375.17
2026-08-04T19:43:02.337+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,117,64241.26,0.995,0.996,0.9955,0.1,1262.12,2703.54,0.9960,1948217.16,446066.49,64380.0
2026-08-04T19:43:03.696+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,116,64241.26,0.995,0.996,0.9955,0.1,1262.12,2703.54,0.9960,1948217.16,446066.49,64380.0
2026-08-04T19:43:15.988+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,104,64241.26,0.998,0.999,0.9985,0.1,5531.44,5108.48,0.9980,2077396.20,493107.02,64397.99
2026-08-04T19:43:21.050+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,98,64241.26,0.998,0.999,0.9985,0.1,5531.44,5108.48,0.9980,2077396.20,493107.02,64398.0
2026-08-04T19:43:28.591+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,91,64241.26,0.998,0.999,0.9985,0.1,5531.44,5108.48,0.9980,2077396.20,493107.02,64394.0
2026-08-04T19:43:31.041+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,88,64241.26,0.998,0.999,0.9985,0.1,5531.44,5108.48,0.9980,2077396.20,493107.02,64394.01
2026-08-04T19:43:36.017+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,83,64241.26,0.998,0.999,0.9985,0.1,5531.44,5108.48,0.9980,2077396.20,493107.02,64397.99
2026-08-04T19:43:41.958+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,78,64241.26,0.998,0.999,0.9985,0.1,5531.44,5108.48,0.9980,2077396.20,493107.02,64398.0
2026-08-04T19:43:46.093+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,73,64241.26,0.999,1.0,0.9995,0.1,159505.99,0.00,0.9990,2101807.44,510146.50,64398.0
2026-08-04T19:43:51.009+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,68,64241.26,0.999,1.0,0.9995,0.1,159505.99,0.00,0.9990,2101807.44,510146.50,64404.1
2026-08-04T19:43:56.052+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,63,64241.26,0.999,1.0,0.9995,0.1,159505.99,0.00,0.9990,2101807.44,510146.50,64412.55
2026-08-04T19:44:01.086+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,58,64241.26,0.999,1.0,0.9995,0.1,159505.99,0.00,0.9990,2101807.44,510146.50,64407.39
2026-08-04T19:44:06.063+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,53,64241.26,0.999,1.0,0.9995,0.1,159505.99,0.00,0.9990,2101807.44,510146.50,64407.39
2026-08-04T19:44:11.039+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,48,64241.26,0.999,1.0,0.9995,0.1,159505.99,0.00,0.9990,2101807.44,510146.50,64396.0
2026-08-04T19:44:16.057+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,43,64241.26,0.999,1.0,0.9995,0.1,171009.86,0.00,0.9990,2107896.40,514875.57,64392.0
2026-08-04T19:44:21.112+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,38,64241.26,0.999,1.0,0.9995,0.1,171009.86,0.00,0.9990,2107896.40,514875.57,64391.99
2026-08-04T19:44:26.983+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,33,64241.26,0.999,1.0,0.9995,0.1,171009.86,0.00,0.9990,2107896.40,514875.57,64391.98
2026-08-04T19:44:32.037+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,27,64241.26,0.999,1.0,0.9995,0.1,171009.86,0.00,0.9990,2107896.40,514875.57,64377.84
2026-08-04T19:44:37.017+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,22,64241.26,0.999,1.0,0.9995,0.1,171009.86,0.00,0.9990,2107896.40,514875.57,64376.86
2026-08-04T19:44:42.101+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,17,64241.26,0.999,1.0,0.9995,0.1,171009.86,0.00,0.9990,2107896.40,514875.57,64376.86
2026-08-04T19:44:48.553+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,11,64241.26,0.999,1.0,0.9995,0.1,167283.14,0.00,0.9990,2111468.00,518140.96,64376.87
2026-08-04T19:44:51.146+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,8,64241.26,0.999,1.0,0.9995,0.1,167283.14,0.00,0.9990,2111468.00,518140.96,64376.87
2026-08-04T19:44:56.147+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,3,64241.26,0.999,1.0,0.9995,0.1,167283.14,0.00,0.9990,2111468.00,518140.96,64379.99
2026-08-04T19:45:01.150+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,-1,64241.26,0.999,1.0,0.9995,0.1,167283.14,0.00,0.9990,2111468.00,518140.96,64379.99
2026-08-04T19:45:06.167+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,-6,64241.26,0.999,1.0,0.9995,0.1,167283.14,0.00,0.9990,2111468.00,518140.96,64380.0
2026-08-04T19:45:13.654+00:00,KXBTC15M-26AUG041545-45,2026-08-04T19:45:00Z,-13,64241.26,0.999,1.0,0.9995,0.1,167283.14,0.00,0.9990,2111468.00,518140.96,64364.0
2026-08-04T19:45:18.724+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,881,64342.68,0.37,0.38,0.375,1.0,478.87,2953.56,0.3700,26076.99,18573.62,64364.0
2026-08-04T19:45:23.604+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,876,64342.68,0.37,0.38,0.375,1.0,478.87,2953.56,0.3700,26076.99,18573.62,64364.59
2026-08-04T19:45:34.426+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,865,64342.68,0.37,0.38,0.375,1.0,478.87,2953.56,0.3700,26076.99,18573.62,64364.6
2026-08-04T19:45:38.525+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,861,64342.68,0.37,0.38,0.375,1.0,478.87,2953.56,0.3700,26076.99,18573.62,64368.01
2026-08-04T19:45:43.549+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,856,64342.68,0.37,0.38,0.375,1.0,478.87,2953.56,0.3700,26076.99,18573.62,64368.01
2026-08-04T19:45:48.533+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,851,64342.68,0.37,0.38,0.375,1.0,478.87,2953.56,0.3700,26076.99,18573.62,64372.0
2026-08-04T19:45:58.258+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,841,64342.68,0.45,0.46,0.455,1.0,2217.44,240.83,0.4500,92851.98,58227.27,64377.5
2026-08-04T19:45:59.648+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,840,64342.68,0.45,0.46,0.455,1.0,2217.44,240.83,0.4500,92851.98,58227.27,64377.5
2026-08-04T19:46:04.660+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,835,64342.68,0.45,0.46,0.455,1.0,2217.44,240.83,0.4500,92851.98,58227.27,64381.01
2026-08-04T19:46:14.260+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,825,64342.68,0.45,0.46,0.455,1.0,2217.44,240.83,0.4500,92851.98,58227.27,64381.01
2026-08-04T19:46:16.495+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,823,64342.68,0.45,0.46,0.455,1.0,2217.44,240.83,0.4500,92851.98,58227.27,64381.02
2026-08-04T19:46:21.444+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,818,64342.68,0.45,0.46,0.455,1.0,2217.44,240.83,0.4500,92851.98,58227.27,64384.93
2026-08-04T19:46:25.458+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,814,64342.68,0.48,0.49,0.485,1.0,1.00,5468.25,0.4900,162504.35,102085.23,64384.93
2026-08-04T19:46:30.502+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,809,64342.68,0.48,0.49,0.485,1.0,1.00,5468.25,0.4900,162504.35,102085.23,64388.44
2026-08-04T19:46:36.421+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,803,64342.68,0.48,0.49,0.485,1.0,1.00,5468.25,0.4900,162504.35,102085.23,64383.76
2026-08-04T19:46:42.958+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,797,64342.68,0.48,0.49,0.485,1.0,1.00,5468.25,0.4900,162504.35,102085.23,64383.15
2026-08-04T19:46:45.533+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,794,64342.68,0.48,0.49,0.485,1.0,1.00,5468.25,0.4900,162504.35,102085.23,64383.15
2026-08-04T19:46:50.513+00:00,KXBTC15M-26AUG041600-00,2026-08-04T20:00:00Z,789,64342.68,0.48,0.49,0.485,1.0,1.00,5468.25,0.4900,162504.35,102085.23,64368.0
